sku,codigo_barras,nome,marca,categoria,conteudo_embalagem,unidade,preco_custo,preco_venda,estoque_inicial,estoque_minimo,tipo,ativo,status_conferencia,fonte
EAN-5000281004020,5000281004020,Whisky Old Parr 12 anos 1 L,Old Parr,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://www.cdadistribuidora.com.br/whisky-old-parr-12-anos-1l-35584
EAN-5000265001335,5000265001335,Whisky White Horse 1 L,White Horse,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://www.cadandistribuicao.com.br/whisky-white-horse-1-l-2926-1
EAN-5010093210007,5010093210007,Whisky Teacher's Highland Cream 1 L,Teacher's,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://barcode-list.com/barcode/EN/barcode-5010093210007/Search.htm
EAN-5011007003029,5011007003029,Whisky Jameson 750 ML,Jameson,Whiskies,750 ML,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://www.nordil.com.br/whisky-jameson-750ml-208764-1
COMBO-001,,Combo Whisky + Energético + Gelo,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-002,,Combo Vodka + Energético + Gelo,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-003,,Combo Gin + Tônica + Gelo,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-004,,Combo Campari + Laranja + Gelo,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-005,,Combo Aperol Spritz,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-006,,Combo Caipirinha de Limão,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-007,,Combo 6 Cervejas Long Neck,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-008,,Combo 12 Cervejas Lata,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-009,,Combo 24 Cervejas Lata,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-010,,Combo Refrigerante 2 L + Salgadinho,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-011,,Combo Energético + Salgadinho,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-012,,Combo Whisky + Refrigerante 2 L + Gelo,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-013,,Combo Vodka + Suco + Gelo,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-014,,Combo Cachaça + Limão + Gelo,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
COMBO-015,,Combo Vinho + Chocolate,Adega Torres,Combos,,UN,,,0,0,COMBO,SIM,DEFINIR COMPONENTES E PREÇO,SKU interno; combo sem GTIN oficial
